run,elapsed_ms,window_title,focus_resolvable,is_password
4,12847,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
4,12956,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
4,13069,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
4,13174,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
4,13282,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
4,13384,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",false,
5,0,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,117,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,224,"Untitled - Google Chrome",true,false
5,368,"Untitled - Google Chrome",true,false
5,473,"Untitled - Google Chrome",true,false
5,584,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,698,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,814,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,919,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,1024,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,1126,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,1234,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,1342,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,1454,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,1567,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,1675,"Translate this page?",true,false
5,1788,"Translate this page?",true,false
5,1893,"Translate this page?",true,false
5,2004,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,2115,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,2217,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,2323,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,2425,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,2528,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
5,2657,"Sign in - Google Accounts - Google Chrome",true,false
5,2766,"Sign in - Google Accounts - Google Chrome",true,false
5,2880,"Sign in - Google Accounts - Google Chrome",true,false
5,3226,"Sign in - Google Accounts - Google Chrome",true,false
5,3330,"Sign in - Google Accounts - Google Chrome",true,false
5,3435,"Sign in - Google Accounts - Google Chrome",true,false
5,3541,"Sign in - Google Accounts - Google Chrome",true,false
5,3646,"Sign in - Google Accounts - Google Chrome",true,false
5,3748,"Sign in - Google Accounts - Google Chrome",true,false
5,3851,"Sign in - Google Accounts - Google Chrome",true,false
5,3955,"Sign in - Google Accounts - Google Chrome",true,false
5,4058,"Sign in - Google Accounts - Google Chrome",true,false
5,4170,"Sign in - Google Accounts - Google Chrome",true,false
5,4278,"Sign in - Google Accounts - Google Chrome",true,false
5,4380,"Sign in - Google Accounts - Google Chrome",true,false
5,4484,"Sign in - Google Accounts - Google Chrome",true,false
5,4590,"Sign in - Google Accounts - Google Chrome",true,false
5,4703,"Sign in - Google Accounts - Google Chrome",true,false
5,4806,"Sign in - Google Accounts - Google Chrome",true,false
5,4920,"Sign in - Google Accounts - Google Chrome",true,false
5,5026,"Sign in - Google Accounts - Google Chrome",true,false
5,5138,"Sign in - Google Accounts - Google Chrome",true,false
5,5243,"Sign in - Google Accounts - Google Chrome",true,false
5,5345,"Sign in - Google Accounts - Google Chrome",true,false
5,5454,"Sign in - Google Accounts - Google Chrome",true,false
5,5567,"Sign in - Google Accounts - Google Chrome",true,false
5,5682,"Sign in - Google Accounts - Google Chrome",true,false
5,5784,"Sign in - Google Accounts - Google Chrome",true,false
5,5893,"Sign in - Google Accounts - Google Chrome",true,false
5,5995,"Sign in - Google Accounts - Google Chrome",true,false
5,6102,"Sign in - Google Accounts - Google Chrome",true,false
5,6217,"Sign in - Google Accounts - Google Chrome",true,false
5,6331,"Sign in - Google Accounts - Google Chrome",true,false
5,6434,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,false
5,6537,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,6647,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,6761,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,6866,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,6973,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,7074,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,7191,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,7296,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,7411,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,7519,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,7634,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,7747,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,7860,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,7964,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,8072,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,8175,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,8279,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,8391,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,8502,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,8615,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,8720,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,8826,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,8929,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,9038,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,9141,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,9259,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,9361,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,9465,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,9578,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,9683,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,9790,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,9894,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,10006,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,10108,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,10225,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
5,10329,"",true,false
5,10433,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,10540,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,10647,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,10762,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,10867,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,10977,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,11084,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,11191,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
5,11299,"",true,false
6,0,"",true,false
6,105,"",true,false
6,222,"",true,false
6,330,"",true,false
6,443,"",true,false
6,547,"",true,false
6,650,"",true,false
6,753,"",true,false
6,858,"",true,false
6,967,"",true,false
6,1070,"",true,false
6,1174,"",true,false
6,1291,"",true,false
6,1403,"",true,false
6,1507,"",true,false
6,1616,"",true,false
6,1721,"",true,false
6,1836,"",true,false
6,1939,"",true,false
6,2056,"",true,false
6,2164,"Translate this page?",true,false
6,2274,"Translate this page?",true,false
6,2381,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
6,2503,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
6,2606,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
6,2717,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
6,2829,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
6,2935,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
6,3040,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
6,3155,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
6,3268,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
6,3401,"Sign in - Google Accounts - Google Chrome",true,false
6,3516,"Sign in - Google Accounts - Google Chrome",true,false
6,3620,"Sign in - Google Accounts - Google Chrome",true,false
6,3954,"Sign in - Google Accounts - Google Chrome",true,false
6,4068,"Sign in - Google Accounts - Google Chrome",true,false
6,4177,"Sign in - Google Accounts - Google Chrome",true,false
6,4283,"Sign in - Google Accounts - Google Chrome",true,false
6,4393,"Sign in - Google Accounts - Google Chrome",true,false
6,4507,"Sign in - Google Accounts - Google Chrome",true,false
6,4610,"Sign in - Google Accounts - Google Chrome",true,false
6,4721,"Sign in - Google Accounts - Google Chrome",true,false
6,4825,"Sign in - Google Accounts - Google Chrome",true,false
6,4929,"Sign in - Google Accounts - Google Chrome",true,false
6,5047,"Sign in - Google Accounts - Google Chrome",true,false
6,5155,"Sign in - Google Accounts - Google Chrome",true,false
6,5260,"Sign in - Google Accounts - Google Chrome",true,false
6,5374,"Sign in - Google Accounts - Google Chrome",true,false
6,5480,"Sign in - Google Accounts - Google Chrome",true,false
6,5585,"Sign in - Google Accounts - Google Chrome",true,false
6,5691,"Sign in - Google Accounts - Google Chrome",true,false
6,5797,"Sign in - Google Accounts - Google Chrome",true,false
6,5910,"Sign in - Google Accounts - Google Chrome",true,false
6,6022,"Sign in - Google Accounts - Google Chrome",true,false
6,6130,"Sign in - Google Accounts - Google Chrome",true,false
6,6243,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,false
6,6350,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,false
6,6452,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,false
6,6557,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,6660,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,6776,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,6883,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,6991,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,7099,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,7207,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,7315,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,7423,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,7527,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,7633,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,7735,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,7842,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,7949,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,8065,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,8172,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,8285,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,8395,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,8509,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,8620,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,8730,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,8835,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,8944,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,9050,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,9160,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,9275,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,9382,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,9488,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,9597,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,9701,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,9806,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,9914,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,10029,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,10139,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,10248,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,10355,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,10466,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,10569,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,10685,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,10794,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,10898,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,11015,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,11119,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,11231,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,11339,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,11446,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,11549,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,11654,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,11765,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,11869,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,11972,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,12074,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,12190,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,12301,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,12405,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,12514,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,12617,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,12721,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,12837,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,12950,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,13062,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,13169,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,13272,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,13385,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,13500,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,13607,"Hi RAJA MUHAMMAD AZRIEN BIN RAJA AZAMAN SHAH - Google Chrome",true,true
6,13718,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
7,0,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
7,113,"Delima-AutoLogin - Antigravity IDE - README.md",true,false
7,231,"Untitled - Google Chrome",true,false
7,351,"Untitled - Google Chrome",true,false
7,468,"Untitled - Google Chrome",true,false
7,573,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,687,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,804,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,914,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,1022,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,1136,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,1238,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,1346,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,1461,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,1566,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,1670,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,1776,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,1887,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,1994,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,2105,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,2210,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,2316,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,2433,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,2547,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,2663,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,2776,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,2890,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,3006,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,3110,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,3221,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,3326,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,3440,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,3544,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,3656,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,3766,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,3874,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,3981,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,4085,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,4198,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,4305,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,4412,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,4514,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,4617,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,4722,"Translate this page?",true,false
7,4836,"Translate this page?",true,false
7,4940,"Translate this page?",true,false
7,5042,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,5156,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,5260,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,5373,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,5485,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,5591,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,5701,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,5815,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,5921,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,6024,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,6127,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,6232,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,6344,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,6447,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,6558,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,6662,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,6766,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,6869,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,6981,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,7096,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,7199,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,7310,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,7425,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,7528,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,7644,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,7749,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,7856,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,7965,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,8069,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,8177,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,8288,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,8390,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,8503,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,8606,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,8719,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,8827,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,8935,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,9048,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,9152,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,9260,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,9377,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,9481,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,9586,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,9701,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,9815,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,9927,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,10031,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,10146,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,10256,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,10365,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,10470,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,10575,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,10690,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,10793,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,10911,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
7,11018,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
